"","date","adType","category","placement","keywords","body","ageMean","clickThroughRate","clickPerDollar"
"163","3/26/2013","Photo Post","Department","mobile","#American Eagle Outfitters","Click """"Like"""" to see what's new in our stores for Spring!!",52,0.0347338395152216,217.086496970135
"164","3/26/2013","Photo Post","Retailer","mobile","#Shopping","Check out a sneak peak of what's new in our stores!",52,0.0294993328663075,184.370830414422
"165","3/26/2013","Photo Post","Department","desktopfeed","#Shopping","Check out a sneak peak of what's new in our stores!",52,0.0247571536982627,154.732210614142
"166","3/26/2013","Photo Post","Department","mobile","#Shopping","Check out a sneak peak of what's new in our stores!",52,0.0314984110982359,196.865069363975
"167","3/26/2013","Photo Post","Department","mobile","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Click """"Like"""" to become a fan of Retail Store X!",34.5,0.0279782133033286,174.863833145804
"168","3/26/2013","Photo Post","Retailer","mobile","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Click """"Like"""" to become a fan of Retail Store X!",34.5,0.0276217010166792,172.635631354245
"169","3/26/2013","Photo Post","Retailer","desktopfeed","#Shopping","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,0.0301194006477576,188.246254048485
"170","3/26/2013","Photo Post","General","mobile","#Shopping","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,0.0319134081027743,199.45880064234
"171","3/26/2013","Photo Post","Retailer","desktopfeed","#Shopping","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,0.0265279476383693,165.799672739808
"172","3/26/2013","Photo Post","eCom","mobile","#Lucky Brand Jeans","Check out a sneak peak of what's new in our stores!",44.5,0.0242080022271483,151.300013919677
"173","3/26/2013","Photo Post","Retailer","mobile","#Lucky Brand Jeans","Click """"Like"""" to become a fan of Retail Store X!",44.5,0.031685664281666,198.035401760412
"174","3/26/2013","Photo Post","High End","mobile","#Lucky Brand Jeans","Click """"Like"""" to become a fan of Retail Store X!",44.5,0.0258531088830012,161.581930518757
"175","3/26/2013","Photo Post","High End","mobile","#Lucky Brand Jeans","Click """"Like"""" to become a fan of Retail Store X!",44.5,0.0267582630528008,167.239144080005
"176","3/26/2013","Photo Post","eCom","mobile","#Lucky Brand Jeans","Click """"Like"""" to see what's new in our stores for Spring!!",27,0.0192311419763605,120.194637352253
"177","3/26/2013","Photo Post","Retailer","desktopfeed","#Lucky Brand Jeans","Click """"Like"""" to see what's new in our stores for Spring!!",27,0.0192273503717618,120.170939823511
"178","3/26/2013","Photo Post","eCom","desktopfeed","#American Eagle Outfitters","What's your favorite Spring fashion trend? """"Like"""" us and share!",27,0.0128230706696918,80.1441916855738
"179","3/26/2013","Photo Post","Cosmetics","desktopfeed","#American Eagle Outfitters","Check out a sneak peak of what's new in our stores!",27,0.0207230570228958,129.519106393099
"180","3/26/2013","Photo Post","Cosmetics","desktopfeed","#Abercrombie & Fitch","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,0.027103606889203,169.397543057519
"181","3/26/2013","Photo Post","Cosmetics","mobile","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,0.0383712957961738,239.820598726086
"182","3/26/2013","Photo Post","Cosmetics","mobile","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,0.0365993739678601,228.746087299126
"183","3/26/2013","Photo Post","Cosmetics","desktopfeed","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,0.0346919077487018,216.824423429386
"184","3/26/2013","Photo Post","High End","mobile","#American Eagle Outfitters","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,0.0316621812853178,197.888633033236
"185","3/26/2013","Photo Post","High End","mobile","#American Eagle Outfitters","Click """"Like"""" to see what's new in our stores for Spring!!",52,0.0351174079984021,219.483799990013
"186","3/26/2013","Photo Post","General","mobile","#American Eagle Outfitters","Click """"Like"""" to see what's new in our stores for Spring!!",52,0.0362002958849455,226.25184928091
"187","3/26/2013","Photo Post","Cosmetics","mobile","#American Eagle Outfitters","Click """"Like"""" to see what's new in our stores for Spring!!",52,0.0386519682731161,241.574801706975
"188","3/26/2013","Photo Post","Retailer","mobile","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,0.0241641676891464,151.026048057165
"189","3/26/2013","Photo Post","Department","desktopfeed","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,0.020703114703394,129.394466896212
"190","3/26/2013","Photo Post","Department","desktopfeed","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,0.0232563425714149,145.352141071343
"191","3/26/2013","Photo Post","Department","mobile","#Shopping","Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,0.0324202869366874,202.626793354296
"192","3/26/2013","Photo Post","Retailer","desktopfeed","#Shopping","Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,0.0272780062414509,170.487539009068
"193","3/26/2013","Photo Post","Department","desktopfeed","#Shopping","Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,0.0283790907071306,177.369316919566
"194","3/26/2013","Photo Post","Department","desktopfeed","#Lululemon Athletica","Click """"Like"""" to see what's new in our stores for Spring!!",27,0.0168583736652996,105.364835408123
"195","3/26/2013","Photo Post","Department","mobile","#Lululemon Athletica","Click """"Like"""" to see what's new in our stores for Spring!!",27,0.0267448602543822,167.155376589889
"196","3/26/2013","Photo Post","Retailer","desktopfeed","#Lululemon Athletica","Click """"Like"""" to see what's new in our stores for Spring!!",27,0.0176663371583856,110.41460723991
"197","3/26/2013","Photo Post","Retailer","desktopfeed","#Shopping","Check out a sneak peak of what's new in our stores!",34.5,0.0179321568104422,112.075980065264
"198","3/26/2013","Photo Post","General","mobile","#Shopping","Check out a sneak peak of what's new in our stores!",34.5,0.0198460887481531,124.038054675957
"199","3/26/2013","Photo Post","Retailer","mobile","#Shopping","Check out a sneak peak of what's new in our stores!",34.5,0.0235681578796332,147.300986747707
"200","3/26/2013","Photo Post","eCom","mobile","#Abercrombie & Fitch","Check out a sneak peak of what's new in our stores!",34.5,0.0202224588265449,126.390367665906
"201","3/26/2013","Photo Post","High End","mobile","#Abercrombie & Fitch","Check out a sneak peak of what's new in our stores!",34.5,0.0240875780405015,150.547362753135
"202","3/26/2013","Photo Post","High End","mobile","#Abercrombie & Fitch","Check out a sneak peak of what's new in our stores!",34.5,0.024219294660276,151.370591626725
"203","3/26/2013","Photo Post","Retailer","mobile","#Abercrombie & Fitch","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,0.0227224950520334,142.015594075209
"204","3/26/2013","Photo Post","High End","mobile","#Abercrombie & Fitch","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,0.0213937125187665,133.710703242291
"205","3/26/2013","Photo Post","High End","mobile","#Abercrombie & Fitch","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,0.0245532867084177,153.458041927611
"206","3/26/2013","Photo Post","eCom","mobile","#Lucky Brand Jeans","Click """"Like"""" to see what's new in our stores for Spring!!",44.5,0.0303893153880141,189.933221175088
"207","3/26/2013","Photo Post","Retailer","mobile","#Lucky Brand Jeans","Click """"Like"""" to see what's new in our stores for Spring!!",44.5,0.031305827358191,195.661420988694
"208","3/26/2013","Photo Post","eCom","mobile","#Lucky Brand Jeans","Click """"Like"""" to see what's new in our stores for Spring!!",44.5,0.0260757580402038,162.973487751274
"209","3/26/2013","Photo Post","Cosmetics","desktopfeed","#Shopping","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,0.0274887354498276,171.804596561422
"210","3/26/2013","Photo Post","Cosmetics","mobile","#Shopping","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,0.0288329022238754,180.205638899221
"211","3/26/2013","Photo Post","Cosmetics","mobile","#Shopping","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,0.0297044166526472,185.652604079045
"212","3/26/2013","Photo Post","Cosmetics","mobile","#Shopping","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,0.0336318588506183,210.199117816365
"213","3/26/2013","Photo Post","Cosmetics","mobile","#Shopping","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,0.0340438057845635,212.773786153522
"214","3/26/2013","Photo Post","High End","desktopfeed","#Shopping","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,0.0181400431624303,113.37526976519
"215","3/26/2013","Photo Post","High End","mobile","#Shopping","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,0.0239436795851773,149.647997407358
"216","3/26/2013","Photo Post","General","mobile","#Shopping","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,0.0247897196338451,154.935747711532
"217","3/26/2013","Photo Post","Cosmetics","mobile","#Shopping","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,0.0339663806491705,212.289879057315
"218","3/26/2013","Photo Post","High End","mobile","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Click """"Like"""" to see what's new in our stores for Spring!!",27,0.0200826994777274,125.516871735796
"219","3/26/2013","Photo Post","Retailer","desktopfeed","#American Eagle Outfitters","Check out a sneak peak of what's new in our stores!",52,0.0285930520629956,178.706575393722
"220","3/26/2013","Photo Post","Department","mobile","#American Eagle Outfitters","Check out a sneak peak of what's new in our stores!",52,0.0350667352049126,219.167095030704
"221","3/26/2013","Photo Post","Department","mobile","#American Eagle Outfitters","Check out a sneak peak of what's new in our stores!",52,0.0317834025608183,198.646266005114
"222","3/26/2013","Photo Post","Department","desktopfeed","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Check out a sneak peak of what's new in our stores!",34.5,0.0197767382057713,123.60461378607
"223","3/26/2013","Photo Post","Retailer","mobile","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Check out a sneak peak of what's new in our stores!",34.5,0.0263020333316762,164.387708322976
"224","3/26/2013","Photo Post","Department","mobile","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Check out a sneak peak of what's new in our stores!",34.5,0.0192066367854019,120.041479908762
"225","3/26/2013","Photo Post","Department","mobile","#Abercrombie & Fitch","Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,0.0298052681318741,186.282925824213
"226","3/26/2013","Photo Post","Department","mobile","#Abercrombie & Fitch","Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,0.029261776129698,182.886100810613
"227","3/26/2013","Photo Post","Retailer","mobile","#Abercrombie & Fitch","Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,0.0305367952878468,190.854970549042
"228","3/26/2013","Photo Post","Retailer","desktopfeed","#American Eagle Outfitters","Check out a sneak peak of what's new in our stores!",27,0.0168535297705032,105.334561065645
"229","3/26/2013","Photo Post","General","mobile","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,0.0189449001204928,118.40562575308
"230","3/26/2013","Photo Post","Retailer","desktopfeed","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,0.0180068640527921,112.54290032995
"231","3/26/2013","Photo Post","eCom","mobile","#Lululemon Athletica","What's your favorite Spring fashion trend? """"Like"""" us and share!",44.5,0.0246569279481441,154.105799675901
"232","3/26/2013","Photo Post","High End","mobile","#Lululemon Athletica","What's your favorite Spring fashion trend? """"Like"""" us and share!",44.5,0.0278572525977687,174.107828736055
"233","3/26/2013","Photo Post","Retailer","desktopfeed","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,0.0193227660559641,120.767287849776
"234","3/26/2013","Photo Post","High End","mobile","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,0.019561842927303,122.261518295644
"235","3/26/2013","Photo Post","High End","mobile","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,0.01830715025798,114.419689112375
